job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J0236,Mid-Level Quality Assurance Engineer,Pyramid Solutions Group,Hurghada,Software,Senior,11,Azure;REST APIs;Pandas;Docker;React,AWS Certified Developer,2025-10-06,https://example.com/jobs/236,"Looking for a Senior Quality Assurance Engineer to join Pyramid Solutions. Must have experience in Azure, REST APIs, Pandas. Preferred certification: AWS Certified Developer."
J0237,Junior Product Manager,MasrSoft Group,Giza,Software,Mid,2,Switching;TensorFlow;Pandas;ISO27001;Spark,Cisco CCNP,2025-10-25,https://example.com/jobs/237,"Looking for a Mid Product Manager to join MasrSoft. Must have experience in Switching, TensorFlow, Pandas. Preferred certification: Cisco CCNP."
J0238,Senior Data Scientist,CloudWorks Egypt Group,Suez,AI,Lead,5,Firewalls;React;Python,Cisco CCNA,2025-10-04,https://example.com/jobs/238,"Looking for a Lead Data Scientist to join CloudWorks Egypt. Must have experience in Firewalls, React, Python. Preferred certification: Cisco CCNA."
J0239,Mid-Level Backend Developer,TechSol Egypt Group,Aswan,Software,Mid,9,NumPy;Node.js;Terraform;HIPAA;PyTorch;Linux,AWS Certified Developer,2025-10-10,https://example.com/jobs/239,"Looking for a Mid Backend Developer to join TechSol Egypt. Must have experience in NumPy, Node.js, Terraform. Preferred certification: AWS Certified Developer."
J0240,Junior Frontend Developer,Pyramid Solutions Group,Hurghada,Software,Lead,6,Switching;NumPy;React;Routing;Hadoop;Azure;JavaScript,Huawei HCIP,2025-09-26,https://example.com/jobs/240,"Looking for a Lead Frontend Developer to join Pyramid Solutions. Must have experience in Switching, NumPy, React. Preferred certification: Huawei HCIP."
J0241,Junior Database Administrator,NileSoft Group,Suez,Data,Mid,0,NoSQL;Flask;Python;TensorFlow;SQL;AWS;Docker,Certified Information Systems Security Professional (CISSP),2025-11-20,https://example.com/jobs/241,"Looking for a Mid Database Administrator to join NileSoft. Must have experience in NoSQL, Flask, Python. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0242,Principal DevOps Engineer,Pyramid Solutions Solutions,Mansoura,Cloud/DevOps,Junior,3,Flask;Java;5G;Hadoop;Linux;Python,,2025-09-25,https://example.com/jobs/242,"Looking for a Junior DevOps Engineer to join Pyramid Solutions. Must have experience in Flask, Java, 5G. Preferred certification: not required."
J0243,Principal Network Engineer,FutureVision Group,Giza,Network,Mid,5,REST APIs;ISO27001;SQL;TensorFlow;React,Cisco CCNP,2025-10-01,https://example.com/jobs/243,"Looking for a Mid Network Engineer to join FutureVision. Must have experience in REST APIs, ISO27001, SQL. Preferred certification: Cisco CCNP."
J0244,Senior Network Engineer,CloudWorks Egypt Inc,Giza,Network,Senior,8,Microservices;Python;C++;Azure,AWS Certified Solutions Architect,2025-10-21,https://example.com/jobs/244,"Looking for a Senior Network Engineer to join CloudWorks Egypt. Must have experience in Microservices, Python, C++. Preferred certification: AWS Certified Solutions Architect."
J0245,Junior DevOps Engineer,Giza Networks Inc,Alexandria,Cloud/DevOps,Junior,0,Spark;AWS;Switching;Azure;Firewalls;HIPAA;Linux,AWS Certified Developer,2025-10-27,https://example.com/jobs/245,"Looking for a Junior DevOps Engineer to join Giza Networks. Must have experience in Spark, AWS, Switching. Preferred certification: AWS Certified Developer."
J0246,Senior DevOps Engineer,NileSoft Group,Cairo,Cloud/DevOps,Junior,0,React;CI/CD;TCP/IP;Routing;Switching;Node.js;SQL,,2025-10-20,https://example.com/jobs/246,"Looking for a Junior DevOps Engineer to join NileSoft. Must have experience in React, CI/CD, TCP/IP. Preferred certification: not required."
J0247,Lead Software Engineer,ALEX Tech Egypt,Hurghada,Software,Junior,6,Azure;CI/CD;Computer Vision;REST APIs;Docker;Firewalls;PyTorch;SQL,AWS Certified Solutions Architect,2025-11-19,https://example.com/jobs/247,"Looking for a Junior Software Engineer to join ALEX Tech. Must have experience in Azure, CI/CD, Computer Vision. Preferred certification: AWS Certified Solutions Architect."
J0248,Lead Database Administrator,TechSol Egypt Group,Hurghada,Data,Mid,3,Python;Pandas;Routing;Django;Kubernetes;TensorFlow;Docker;Node.js,,2025-10-06,https://example.com/jobs/248,"Looking for a Mid Database Administrator to join TechSol Egypt. Must have experience in Python, Pandas, Routing. Preferred certification: not required."
J0249,Junior Database Administrator,SmartData Labs Inc,Cairo,Data,Lead,6,Node.js;C++;AWS;Ansible;Spark;SQL,Cisco CCNP,2025-10-20,https://example.com/jobs/249,"Looking for a Lead Database Administrator to join SmartData Labs. Must have experience in Node.js, C++, AWS. Preferred certification: Cisco CCNP."
J0250,Mid-Level Frontend Developer,DeltaByte Inc,Giza,Software,Mid,7,Firewalls;ISO27001;JavaScript,Google Professional Data Engineer,2025-11-02,https://example.com/jobs/250,"Looking for a Mid Frontend Developer to join DeltaByte. Must have experience in Firewalls, ISO27001, JavaScript. Preferred certification: Google Professional Data Engineer."
J0251,Principal Machine Learning Engineer,Delta Systems Solutions,Mansoura,AI,Junior,7,Switching;Firewalls;ElasticSearch;Linux;AWS;React;Python;Node.js;SQL,Huawei HCIP,2025-09-29,https://example.com/jobs/251,"Looking for a Junior Machine Learning Engineer to join Delta Systems. Must have experience in Switching, Firewalls, ElasticSearch. Preferred certification: Huawei HCIP."
J0252,Principal Embedded Systems Engineer,NileSoft Inc,Alexandria,Network,Junior,7,Switching;Spark;Flask;Terraform;NLP;Kubernetes;SQL,Certified Information Systems Security Professional (CISSP),2025-10-10,https://example.com/jobs/252,"Looking for a Junior Embedded Systems Engineer to join NileSoft. Must have experience in Switching, Spark, Flask. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0253,Junior Business Analyst,Pharos AI Inc,Giza,Data,Junior,7,C++;Kubernetes;Switching;PyTorch;Node.js;Azure;NLP;AWS,Google Professional Data Engineer,2025-10-23,https://example.com/jobs/253,"Looking for a Junior Business Analyst to join Pharos AI. Must have experience in C++, Kubernetes, Switching. Preferred certification: Google Professional Data Engineer."
J0254,Principal Backend Developer,MasrSoft Inc,Mansoura,Software,Junior,2,NumPy;ElasticSearch;HIPAA;Node.js;React,,2025-10-06,https://example.com/jobs/254,"Looking for a Junior Backend Developer to join MasrSoft. Must have experience in NumPy, ElasticSearch, HIPAA. Preferred certification: not required."
J0255,Lead Full Stack Developer,SmartData Labs Group,Giza,Software,Senior,9,Python;JavaScript;AWS;React;Node.js,Huawei HCIA,2025-10-03,https://example.com/jobs/255,"Looking for a Senior Full Stack Developer to join SmartData Labs. Must have experience in Python, JavaScript, AWS. Preferred certification: Huawei HCIA."
J0256,Senior Cybersecurity Analyst,ALEX Tech Inc,Giza,Other,Mid,6,Java;React;Docker;Python,Certified Information Systems Security Professional (CISSP),2025-11-11,https://example.com/jobs/256,"Looking for a Mid Cybersecurity Analyst to join ALEX Tech. Must have experience in Java, React, Docker. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0257,Principal Machine Learning Engineer,NileSoft Inc,Tanta,AI,Junior,10,SQL;ISO27001;Hadoop,Google Professional Data Engineer,2025-10-22,https://example.com/jobs/257,"Looking for a Junior Machine Learning Engineer to join NileSoft. Must have experience in SQL, ISO27001, Hadoop. Preferred certification: Google Professional Data Engineer."
J0258,Lead Software Engineer,Giza Networks Group,Aswan,Software,Junior,4,Linux;ElasticSearch;PyTorch;C++;Python;AWS;TensorFlow,Huawei HCIP,2025-11-01,https://example.com/jobs/258,"Looking for a Junior Software Engineer to join Giza Networks. Must have experience in Linux, ElasticSearch, PyTorch. Preferred certification: Huawei HCIP."
J0259,Senior Systems Administrator,SmartData Labs Ltd,Aswan,Network,Senior,13,Node.js;Linux;Pandas;TensorFlow;SQL;Kubernetes,Huawei HCIA,2025-10-17,https://example.com/jobs/259,"Looking for a Senior Systems Administrator to join SmartData Labs. Must have experience in Node.js, Linux, Pandas. Preferred certification: Huawei HCIA."
J0260,Principal Data Analyst,MasrSoft Group,Hurghada,Data,Mid,2,NLP;Git;Terraform;REST APIs;Firewalls;Microservices;Python;TensorFlow;AWS,Cisco CCNP,2025-10-15,https://example.com/jobs/260,"Looking for a Mid Data Analyst to join MasrSoft. Must have experience in NLP, Git, Terraform. Preferred certification: Cisco CCNP."
J0261,Lead Network Engineer,CairoCloud Solutions,Cairo,Network,Junior,6,Linux;JavaScript;Git;SQL;TensorFlow;AWS,,2025-10-13,https://example.com/jobs/261,"Looking for a Junior Network Engineer to join CairoCloud. Must have experience in Linux, JavaScript, Git. Preferred certification: not required."
J0262,Mid-Level Embedded Systems Engineer,Delta Systems Egypt,Alexandria,Network,Junior,5,Terraform;JavaScript;AWS;ISO27001;Pandas,Cisco CCNP,2025-11-19,https://example.com/jobs/262,"Looking for a Junior Embedded Systems Engineer to join Delta Systems. Must have experience in Terraform, JavaScript, AWS. Preferred certification: Cisco CCNP."
J0263,Junior Data Scientist,CairoCloud Group,Hurghada,AI,Mid,6,Java;NLP;PyTorch;Docker;REST APIs;Routing;NoSQL,Certified Information Systems Security Professional (CISSP),2025-09-23,https://example.com/jobs/263,"Looking for a Mid Data Scientist to join CairoCloud. Must have experience in Java, NLP, PyTorch. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0264,Mid-Level Frontend Developer,TechSol Egypt Group,Hurghada,Software,Mid,1,Git;Python;5G;Docker;TensorFlow;HIPAA;NoSQL;Kubernetes;React,Cisco CCNP,2025-09-24,https://example.com/jobs/264,"Looking for a Mid Frontend Developer to join TechSol Egypt. Must have experience in Git, Python, 5G. Preferred certification: Cisco CCNP."
J0265,Junior Software Engineer,CairoCloud Inc,Alexandria,Software,Senior,12,Computer Vision;NumPy;Firewalls;React;Docker,AWS Certified Developer,2025-10-12,https://example.com/jobs/265,"Looking for a Senior Software Engineer to join CairoCloud. Must have experience in Computer Vision, NumPy, Firewalls. Preferred certification: AWS Certified Developer."
J0266,Principal Systems Administrator,ALEX Tech Ltd,Alexandria,Network,Lead,11,Switching;NoSQL;HIPAA;NLP;AWS;ISO27001;Python;React,Google Professional Data Engineer,2025-10-10,https://example.com/jobs/266,"Looking for a Lead Systems Administrator to join ALEX Tech. Must have experience in Switching, NoSQL, HIPAA. Preferred certification: Google Professional Data Engineer."
J0267,Lead Systems Administrator,CairoCloud Solutions,Alexandria,Network,Senior,11,C++;NoSQL;Switching;AWS;Django;REST APIs;PyTorch;React,Cisco CCNP,2025-11-07,https://example.com/jobs/267,"Looking for a Senior Systems Administrator to join CairoCloud. Must have experience in C++, NoSQL, Switching. Preferred certification: Cisco CCNP."
J0268,Junior Frontend Developer,Delta Systems Solutions,Tanta,Software,Lead,8,5G;ElasticSearch;Python,Cisco CCNA,2025-10-04,https://example.com/jobs/268,"Looking for a Lead Frontend Developer to join Delta Systems. Must have experience in 5G, ElasticSearch, Python. Preferred certification: Cisco CCNA."
J0269,Senior AI Researcher,FutureVision Group,Giza,AI,Mid,1,JavaScript;Pandas;ElasticSearch;Docker;TensorFlow;Python,Google Professional Data Engineer,2025-10-01,https://example.com/jobs/269,"Looking for a Mid AI Researcher to join FutureVision. Must have experience in JavaScript, Pandas, ElasticSearch. Preferred certification: Google Professional Data Engineer."
J0270,Lead Database Administrator,SmartData Labs Group,Aswan,Data,Mid,7,Git;ISO27001;AWS;SQL;Docker;React,Huawei HCIA,2025-10-19,https://example.com/jobs/270,"Looking for a Mid Database Administrator to join SmartData Labs. Must have experience in Git, ISO27001, AWS. Preferred certification: Huawei HCIA."
J0271,Lead Frontend Developer,CloudWorks Egypt Group,Cairo,Software,Junior,8,Django;React;5G;SQL;Pandas;Python;AWS,Huawei HCIA,2025-11-06,https://example.com/jobs/271,"Looking for a Junior Frontend Developer to join CloudWorks Egypt. Must have experience in Django, React, 5G. Preferred certification: Huawei HCIA."
J0272,Junior Frontend Developer,Pyramid Solutions Ltd,Giza,Software,Junior,10,Hadoop;SQL;JavaScript,AWS Certified Developer,2025-10-12,https://example.com/jobs/272,"Looking for a Junior Frontend Developer to join Pyramid Solutions. Must have experience in Hadoop, SQL, JavaScript. Preferred certification: AWS Certified Developer."
J0273,Junior Data Analyst,Delta Systems Group,Aswan,Data,Mid,5,Routing;Azure;Django;JavaScript;NumPy;TensorFlow;Python,,2025-11-13,https://example.com/jobs/273,"Looking for a Mid Data Analyst to join Delta Systems. Must have experience in Routing, Azure, Django. Preferred certification: not required."
J0274,Junior Product Manager,CairoCloud Solutions,Cairo,Software,Mid,7,TCP/IP;Git;Docker;Node.js,AWS Certified Developer,2025-09-22,https://example.com/jobs/274,"Looking for a Mid Product Manager to join CairoCloud. Must have experience in TCP/IP, Git, Docker. Preferred certification: AWS Certified Developer."
J0275,Mid-Level Data Analyst,CairoCloud Group,Mansoura,Data,Lead,13,Routing;NumPy;Git;AWS,Certified Information Systems Security Professional (CISSP),2025-11-17,https://example.com/jobs/275,"Looking for a Lead Data Analyst to join CairoCloud. Must have experience in Routing, NumPy, Git. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0276,Senior Network Engineer,NileSoft Group,Aswan,Network,Junior,7,NoSQL;ElasticSearch;C++;GCP;CI/CD;AWS;Python;Docker,Cisco CCNA,2025-10-05,https://example.com/jobs/276,"Looking for a Junior Network Engineer to join NileSoft. Must have experience in NoSQL, ElasticSearch, C++. Preferred certification: Cisco CCNA."
J0277,Senior Network Engineer,DeltaByte Solutions,Cairo,Network,Junior,4,NLP;Terraform;Spark;Docker;Node.js;React,Huawei HCIP,2025-10-26,https://example.com/jobs/277,"Looking for a Junior Network Engineer to join DeltaByte. Must have experience in NLP, Terraform, Spark. Preferred certification: Huawei HCIP."
J0278,Mid-Level Backend Developer,Giza Networks Egypt,Aswan,Software,Lead,14,Azure;Git;Routing;Node.js;NumPy;C++;PyTorch;SQL,AWS Certified Developer,2025-11-20,https://example.com/jobs/278,"Looking for a Lead Backend Developer to join Giza Networks. Must have experience in Azure, Git, Routing. Preferred certification: AWS Certified Developer."
J0279,Principal Business Analyst,CairoCloud Group,Alexandria,Data,Lead,8,C++;Hadoop;Node.js;Docker,Huawei HCIA,2025-11-13,https://example.com/jobs/279,"Looking for a Lead Business Analyst to join CairoCloud. Must have experience in C++, Hadoop, Node.js. Preferred certification: Huawei HCIA."
J0280,Senior Quality Assurance Engineer,Pharos AI Group,Tanta,Software,Senior,5,Pandas;HIPAA;NumPy;TensorFlow;React;SQL,,2025-10-11,https://example.com/jobs/280,"Looking for a Senior Quality Assurance Engineer to join Pharos AI. Must have experience in Pandas, HIPAA, NumPy. Preferred certification: not required."
J0281,Senior Network Engineer,Pyramid Solutions Group,Suez,Network,Senior,5,Firewalls;Ansible;Spark;Flask;HIPAA;PyTorch;Microservices;Kubernetes,AWS Certified Developer,2025-11-19,https://example.com/jobs/281,"Looking for a Senior Network Engineer to join Pyramid Solutions. Must have experience in Firewalls, Ansible, Spark. Preferred certification: AWS Certified Developer."
J0282,Principal Full Stack Developer,DeltaByte Inc,Giza,Software,Senior,10,GCP;Pandas;REST APIs;Git;C++;NoSQL;Python;AWS;SQL,Cisco CCNA,2025-10-16,https://example.com/jobs/282,"Looking for a Senior Full Stack Developer to join DeltaByte. Must have experience in GCP, Pandas, REST APIs. Preferred certification: Cisco CCNA."
J0283,Junior Machine Learning Engineer,DeltaByte Group,Aswan,AI,Intern,0,Azure;JavaScript;Git;Linux;Computer Vision;SQL,AWS Certified Solutions Architect,2025-10-12,https://example.com/jobs/283,"Looking for a Intern Machine Learning Engineer to join DeltaByte. Must have experience in Azure, JavaScript, Git. Preferred certification: AWS Certified Solutions Architect."
J0284,Junior Systems Administrator,Pharos AI Inc,Mansoura,Network,Senior,6,TensorFlow;Routing;ElasticSearch;Switching,Cisco CCNA,2025-11-06,https://example.com/jobs/284,"Looking for a Senior Systems Administrator to join Pharos AI. Must have experience in TensorFlow, Routing, ElasticSearch. Preferred certification: Cisco CCNA."
J0285,Lead Database Administrator,DeltaByte Inc,Giza,Data,Junior,5,REST APIs;Ansible;Computer Vision;JavaScript;Microservices;SQL,AWS Certified Developer,2025-10-10,https://example.com/jobs/285,"Looking for a Junior Database Administrator to join DeltaByte. Must have experience in REST APIs, Ansible, Computer Vision. Preferred certification: AWS Certified Developer."
J0286,Junior IT Support Engineer,Giza Networks Solutions,Alexandria,Cloud/DevOps,Senior,4,Docker;JavaScript;Azure;C++;SQL;Node.js;React,Certified Information Systems Security Professional (CISSP),2025-09-24,https://example.com/jobs/286,"Looking for a Senior IT Support Engineer to join Giza Networks. Must have experience in Docker, JavaScript, Azure. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0287,Senior DevOps Engineer,FutureVision Egypt,Hurghada,Cloud/DevOps,Junior,8,NumPy;Flask;Java;Azure;Computer Vision;REST APIs;ElasticSearch;AWS,Huawei HCIA,2025-11-15,https://example.com/jobs/287,"Looking for a Junior DevOps Engineer to join FutureVision. Must have experience in NumPy, Flask, Java. Preferred certification: Huawei HCIA."
J0288,Lead Product Manager,DeltaByte Inc,Tanta,Software,Junior,5,TCP/IP;Java;Pandas;TensorFlow;Python;React,AWS Certified Solutions Architect,2025-10-01,https://example.com/jobs/288,"Looking for a Junior Product Manager to join DeltaByte. Must have experience in TCP/IP, Java, Pandas. Preferred certification: AWS Certified Solutions Architect."
J0289,Senior Embedded Systems Engineer,CloudWorks Egypt Egypt,Hurghada,Network,Senior,7,Linux;Spark;Microservices;Java,AWS Certified Solutions Architect,2025-10-21,https://example.com/jobs/289,"Looking for a Senior Embedded Systems Engineer to join CloudWorks Egypt. Must have experience in Linux, Spark, Microservices. Preferred certification: AWS Certified Solutions Architect."
J0290,Junior Machine Learning Engineer,MasrSoft Inc,Alexandria,AI,Mid,2,GCP;Routing;Linux;Hadoop;SQL;AWS;TensorFlow,Google Professional Data Engineer,2025-11-14,https://example.com/jobs/290,"Looking for a Mid Machine Learning Engineer to join MasrSoft. Must have experience in GCP, Routing, Linux. Preferred certification: Google Professional Data Engineer."
J0291,Junior DevOps Engineer,SmartData Labs Group,Mansoura,Cloud/DevOps,Junior,7,NumPy;Django;Python;Microservices;Computer Vision;TCP/IP;Routing;TensorFlow,AWS Certified Developer,2025-10-21,https://example.com/jobs/291,"Looking for a Junior DevOps Engineer to join SmartData Labs. Must have experience in NumPy, Django, Python. Preferred certification: AWS Certified Developer."
J0292,Mid-Level Frontend Developer,ALEX Tech Group,Mansoura,Software,Mid,6,Routing;Docker;PyTorch;Ansible;Azure;Python;Node.js,AWS Certified Solutions Architect,2025-11-11,https://example.com/jobs/292,"Looking for a Mid Frontend Developer to join ALEX Tech. Must have experience in Routing, Docker, PyTorch. Preferred certification: AWS Certified Solutions Architect."
J0293,Principal Quality Assurance Engineer,Giza Networks Inc,Tanta,Software,Mid,1,TCP/IP;GCP;Spark;NumPy;Pandas;C++;Python,Huawei HCIP,2025-10-12,https://example.com/jobs/293,"Looking for a Mid Quality Assurance Engineer to join Giza Networks. Must have experience in TCP/IP, GCP, Spark. Preferred certification: Huawei HCIP."
J0294,Lead AI Researcher,MasrSoft Group,Suez,AI,Senior,10,Routing;SQL;HIPAA;NoSQL;TCP/IP;Django;Git;AWS,Huawei HCIA,2025-11-07,https://example.com/jobs/294,"Looking for a Senior AI Researcher to join MasrSoft. Must have experience in Routing, SQL, HIPAA. Preferred certification: Huawei HCIA."
J0295,Senior Network Engineer,FutureVision Ltd,Alexandria,Network,Senior,12,AWS;NLP;Routing;SQL;Docker;Kubernetes,Google Professional Data Engineer,2025-11-10,https://example.com/jobs/295,"Looking for a Senior Network Engineer to join FutureVision. Must have experience in AWS, NLP, Routing. Preferred certification: Google Professional Data Engineer."
J0296,Principal Cloud Engineer,ALEX Tech Group,Mansoura,Cloud/DevOps,Mid,10,Git;JavaScript;Firewalls;AWS;TensorFlow,AWS Certified Developer,2025-10-21,https://example.com/jobs/296,"Looking for a Mid Cloud Engineer to join ALEX Tech. Must have experience in Git, JavaScript, Firewalls. Preferred certification: AWS Certified Developer."
J0297,Senior Data Analyst,Pyramid Solutions Egypt,Giza,Data,Senior,12,Routing;Spark;JavaScript;PyTorch;TensorFlow;Docker;5G;AWS;Node.js,Google Professional Data Engineer,2025-10-27,https://example.com/jobs/297,"Looking for a Senior Data Analyst to join Pyramid Solutions. Must have experience in Routing, Spark, JavaScript. Preferred certification: Google Professional Data Engineer."
J0298,Mid-Level Business Analyst,CairoCloud Egypt,Tanta,Data,Senior,6,REST APIs;5G;NoSQL;TensorFlow;AWS;Kubernetes,Cisco CCNP,2025-10-31,https://example.com/jobs/298,"Looking for a Senior Business Analyst to join CairoCloud. Must have experience in REST APIs, 5G, NoSQL. Preferred certification: Cisco CCNP."
J0299,Principal Backend Developer,TechSol Egypt Group,Suez,Software,Junior,2,SQL;REST APIs;Node.js;TensorFlow;Hadoop;Ansible;NumPy;Docker,Google Professional Data Engineer,2025-10-21,https://example.com/jobs/299,"Looking for a Junior Backend Developer to join TechSol Egypt. Must have experience in SQL, REST APIs, Node.js. Preferred certification: Google Professional Data Engineer."
J0300,Principal Cybersecurity Analyst,TechSol Egypt Ltd,Cairo,Other,Mid,5,Switching;Ansible;Docker;Python,AWS Certified Solutions Architect,2025-11-03,https://example.com/jobs/300,"Looking for a Mid Cybersecurity Analyst to join TechSol Egypt. Must have experience in Switching, Ansible, Docker. Preferred certification: AWS Certified Solutions Architect."
J0301,Mid-Level Full Stack Developer,TechSol Egypt Solutions,Mansoura,Software,Junior,2,Terraform;Node.js;Firewalls;TensorFlow;React,Google Professional Data Engineer,2025-09-23,https://example.com/jobs/1,"Looking for a Junior Full Stack Developer to join TechSol Egypt. Must have experience in Terraform, Node.js, Firewalls. Preferred certification: Google Professional Data Engineer."
J0302,Senior Software Engineer,NileSoft Ltd,Hurghada,Software,Junior,0,Docker;Terraform;Spark;AWS;ElasticSearch;Linux;Python,Huawei HCIA,2025-11-04,https://example.com/jobs/2,"Looking for a Junior Software Engineer to join NileSoft. Must have experience in Docker, Terraform, Spark. Preferred certification: Huawei HCIA."
J0303,Junior Database Administrator,ALEX Tech Solutions,Mansoura,Data,Junior,6,Node.js;Pandas;Django,Cisco CCNP,2025-11-14,https://example.com/jobs/3,"Looking for a Junior Database Administrator to join ALEX Tech. Must have experience in Node.js, Pandas, Django. Preferred certification: Cisco CCNP."
J0304,Senior DevOps Engineer,DeltaByte Ltd,Mansoura,Cloud/DevOps,Senior,14,Flask;Pandas;Node.js;TCP/IP;Computer Vision;Docker;React;Python;AWS,AWS Certified Solutions Architect,2025-11-02,https://example.com/jobs/4,"Looking for a Senior DevOps Engineer to join DeltaByte. Must have experience in Flask, Pandas, Node.js. Preferred certification: AWS Certified Solutions Architect."
J0305,Principal AI Researcher,CloudWorks Egypt Ltd,Mansoura,AI,Lead,8,Pandas;Linux;CI/CD;AWS;SQL,Cisco CCNP,2025-10-01,https://example.com/jobs/5,"Looking for a Lead AI Researcher to join CloudWorks Egypt. Must have experience in Pandas, Linux, CI/CD. Preferred certification: Cisco CCNP."
J0306,Junior DevOps Engineer,ALEX Tech Solutions,Hurghada,Cloud/DevOps,Mid,4,SQL;Terraform;Azure;Firewalls;CI/CD;Pandas;Linux,,2025-10-05,https://example.com/jobs/6,"Looking for a Mid DevOps Engineer to join ALEX Tech. Must have experience in SQL, Terraform, Azure. Preferred certification: not required."
J0307,Mid-Level Cloud Engineer,CloudWorks Egypt Group,Cairo,Cloud/DevOps,Junior,1,NumPy;Linux;React;Kubernetes;ISO27001,Cisco CCNP,2025-10-04,https://example.com/jobs/7,"Looking for a Junior Cloud Engineer to join CloudWorks Egypt. Must have experience in NumPy, Linux, React. Preferred certification: Cisco CCNP."
J0308,Junior Product Manager,Giza Networks Ltd,Suez,Software,Junior,4,HIPAA;Terraform;GCP;Firewalls;Kubernetes;SQL,Google Professional Data Engineer,2025-11-17,https://example.com/jobs/8,"Looking for a Junior Product Manager to join Giza Networks. Must have experience in HIPAA, Terraform, GCP. Preferred certification: Google Professional Data Engineer."
J0309,Principal Embedded Systems Engineer,Giza Networks Egypt,Tanta,Network,Junior,2,REST APIs;Node.js;JavaScript;Flask;PyTorch;SQL;Hadoop;Docker;React,AWS Certified Developer,2025-10-15,https://example.com/jobs/9,"Looking for a Junior Embedded Systems Engineer to join Giza Networks. Must have experience in REST APIs, Node.js, JavaScript. Preferred certification: AWS Certified Developer."
J0310,Lead Cybersecurity Analyst,DeltaByte Solutions,Suez,Other,Mid,0,Terraform;Linux;5G,AWS Certified Developer,2025-10-09,https://example.com/jobs/10,"Looking for a Mid Cybersecurity Analyst to join DeltaByte. Must have experience in Terraform, Linux, 5G. Preferred certification: AWS Certified Developer."
J0311,Senior Database Administrator,CairoCloud Solutions,Suez,Data,Intern,2,Microservices;NoSQL;Django;Routing;Docker;AWS;React,Huawei HCIA,2025-10-14,https://example.com/jobs/11,"Looking for a Intern Database Administrator to join CairoCloud. Must have experience in Microservices, NoSQL, Django. Preferred certification: Huawei HCIA."
J0312,Mid-Level Data Scientist,Pyramid Solutions Inc,Cairo,AI,Mid,8,Flask;Computer Vision;Routing;SQL,Huawei HCIP,2025-09-24,https://example.com/jobs/12,"Looking for a Mid Data Scientist to join Pyramid Solutions. Must have experience in Flask, Computer Vision, Routing. Preferred certification: Huawei HCIP."
J0313,Junior AI Researcher,DeltaByte Solutions,Giza,AI,Junior,9,Terraform;TensorFlow;Git;Node.js;React,,2025-10-01,https://example.com/jobs/13,"Looking for a Junior AI Researcher to join DeltaByte. Must have experience in Terraform, TensorFlow, Git. Preferred certification: not required."
J0314,Mid-Level Network Engineer,Pyramid Solutions Ltd,Aswan,Network,Lead,10,NumPy;Computer Vision;ElasticSearch;Ansible;Flask;Docker,Huawei HCIP,2025-10-05,https://example.com/jobs/14,"Looking for a Lead Network Engineer to join Pyramid Solutions. Must have experience in NumPy, Computer Vision, ElasticSearch. Preferred certification: Huawei HCIP."
J0315,Principal Frontend Developer,ALEX Tech Inc,Cairo,Software,Mid,5,AWS;Python;React;JavaScript;Firewalls;HIPAA;C++,Cisco CCNP,2025-09-25,https://example.com/jobs/15,"Looking for a Mid Frontend Developer to join ALEX Tech. Must have experience in AWS, Python, React. Preferred certification: Cisco CCNP."
J0316,Principal IT Support Engineer,Delta Systems Inc,Mansoura,Cloud/DevOps,Mid,4,TensorFlow;ISO27001;Git;Azure;HIPAA;Spark;Docker;Kubernetes;React,AWS Certified Developer,2025-09-27,https://example.com/jobs/16,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in TensorFlow, ISO27001, Git. Preferred certification: AWS Certified Developer."
J0317,Senior Database Administrator,ALEX Tech Group,Aswan,Data,Mid,1,JavaScript;NumPy;5G;Python,AWS Certified Developer,2025-10-06,https://example.com/jobs/17,"Looking for a Mid Database Administrator to join ALEX Tech. Must have experience in JavaScript, NumPy, 5G. Preferred certification: AWS Certified Developer."
J0318,Senior Data Analyst,Delta Systems Egypt,Suez,Data,Junior,4,CI/CD;Azure;React;ElasticSearch;HIPAA,AWS Certified Developer,2025-09-24,https://example.com/jobs/18,"Looking for a Junior Data Analyst to join Delta Systems. Must have experience in CI/CD, Azure, React. Preferred certification: AWS Certified Developer."
J0319,Principal Mobile Developer,TechSol Egypt Group,Giza,Software,Senior,8,Spark;REST APIs;Git;Kubernetes;Docker;SQL,Google Professional Data Engineer,2025-11-17,https://example.com/jobs/19,"Looking for a Senior Mobile Developer to join TechSol Egypt. Must have experience in Spark, REST APIs, Git. Preferred certification: Google Professional Data Engineer."
J0320,Principal Backend Developer,CairoCloud Ltd,Aswan,Software,Intern,0,GCP;CI/CD;TCP/IP;Hadoop;REST APIs;PyTorch;SQL;Kubernetes,Huawei HCIP,2025-10-09,https://example.com/jobs/20,"Looking for a Intern Backend Developer to join CairoCloud. Must have experience in GCP, CI/CD, TCP/IP. Preferred certification: Huawei HCIP."
